utc_iso,epoch_ms,sensor,x,y,z,activity
2026-04-28T00:23:43.617865+00:00,1777335823617,acc,-1.452566,0.809477,0.527363,running
2026-04-28T00:23:43.631630+00:00,1777335823631,gyro,77.317223,-35.910259,66.690613,running
2026-04-28T00:23:43.632245+00:00,1777335823632,mag,40.000000,-8.800000,-30.000000,running
2026-04-28T00:23:43.632866+00:00,1777335823632,acc,-1.332449,0.641996,0.552754,running
2026-04-28T00:23:43.639128+00:00,1777335823639,gyro,83.913010,-37.742420,62.598785,running
2026-04-28T00:23:43.646647+00:00,1777335823646,mag,40.000000,-8.800000,-30.000000,running
2026-04-28T00:23:43.647264+00:00,1777335823647,acc,-1.179617,0.548734,0.554707,running
2026-04-28T00:23:43.647884+00:00,1777335823647,gyro,87.638397,-43.727482,64.064514,running
2026-04-28T00:23:43.661682+00:00,1777335823661,mag,40.000000,-8.800000,-30.000000,running
2026-04-28T00:23:43.662294+00:00,1777335823662,acc,-1.038992,0.524809,0.500020,running
2026-04-28T00:23:43.662925+00:00,1777335823662,gyro,85.439804,-56.980118,65.591316,running
2026-04-28T00:23:43.676926+00:00,1777335823676,mag,40.000000,-8.800000,-30.000000,running
2026-04-28T00:23:43.677407+00:00,1777335823677,acc,-0.922781,0.508695,0.422871,running
2026-04-28T00:23:43.678086+00:00,1777335823678,gyro,78.538666,-76.095673,64.553085,running
2026-04-28T00:23:43.699379+00:00,1777335823699,mag,37.299999,-12.500000,-29.600000,running
2026-04-28T00:23:43.699917+00:00,1777335823699,acc,-0.799246,0.468656,0.346211,running
2026-04-28T00:23:43.700642+00:00,1777335823700,gyro,68.889282,-92.890488,57.835163,running
2026-04-28T00:23:43.714498+00:00,1777335823714,mag,37.299999,-12.500000,-29.600000,running
2026-04-28T00:23:43.715007+00:00,1777335823714,acc,-0.641043,0.399320,0.278340,running
2026-04-28T00:23:43.715622+00:00,1777335823715,gyro,59.056679,-102.723091,45.437538,running
2026-04-28T00:23:43.721898+00:00,1777335823721,mag,37.299999,-12.500000,-29.600000,running
2026-04-28T00:23:43.722545+00:00,1777335823722,acc,-0.473563,0.309965,0.213398,running
2026-04-28T00:23:43.723079+00:00,1777335823723,acc,-0.339285,0.216703,0.176289,running
2026-04-28T00:23:43.729398+00:00,1777335823729,gyro,51.666958,-97.409821,17.894037,running
2026-04-28T00:23:43.736861+00:00,1777335823736,mag,34.700001,-15.500000,-32.100002,running
2026-04-28T00:23:43.737446+00:00,1777335823737,acc,-0.246023,0.127348,0.164570,running
2026-04-28T00:23:43.738091+00:00,1777335823738,gyro,52.277683,-82.141808,5.435339,running
2026-04-28T00:23:43.744373+00:00,1777335823744,mag,34.700001,-15.500000,-32.100002,running
2026-04-28T00:23:43.744954+00:00,1777335823744,acc,-0.185477,0.068754,0.164082,running
2026-04-28T00:23:43.745577+00:00,1777335823745,gyro,54.537346,-64.125549,-3.908686,running
2026-04-28T00:23:43.751859+00:00,1777335823751,acc,-0.140066,0.043363,0.168477,running
2026-04-28T00:23:43.752473+00:00,1777335823752,gyro,58.079525,-49.468254,-9.954820,running
2026-04-28T00:23:43.753054+00:00,1777335823753,acc,-0.106863,0.052152,0.152852,running
2026-04-28T00:23:43.759355+00:00,1777335823759,gyro,60.217049,-40.918167,-13.252710,running
2026-04-28T00:23:43.759948+00:00,1777335823759,mag,33.299999,-16.200001,-33.700001,running
2026-04-28T00:23:43.760577+00:00,1777335823760,acc,-0.087820,0.079496,0.110371,running
2026-04-28T00:23:43.766815+00:00,1777335823766,acc,-0.040945,0.082914,0.048359,running
2026-04-28T00:23:43.767440+00:00,1777335823767,gyro,56.186295,-31.879503,-23.879248,running
2026-04-28T00:23:43.768195+00:00,1777335823768,mag,33.299999,-16.200001,-33.700001,running
2026-04-28T00:23:43.774348+00:00,1777335823774,acc,-0.017996,0.056059,0.018574,running
2026-04-28T00:23:43.774919+00:00,1777335823774,gyro,55.636642,-31.879503,-26.810707,running
2026-04-28T00:23:43.775540+00:00,1777335823775,acc,0.000070,0.031156,0.000020,running
2026-04-28T00:23:43.781825+00:00,1777335823781,gyro,55.758785,-34.566673,-28.826084,running
2026-04-28T00:23:43.782468+00:00,1777335823782,mag,33.600002,-15.500000,-32.900002,running
2026-04-28T00:23:43.783044+00:00,1777335823783,acc,0.007395,0.023344,-0.015117,running
2026-04-28T00:23:43.789339+00:00,1777335823789,gyro,55.697716,-40.857094,-27.726788,running
2026-04-28T00:23:43.804334+00:00,1777335823804,mag,33.600002,-15.500000,-32.900002,running
2026-04-28T00:23:43.804900+00:00,1777335823804,acc,0.001047,0.048246,-0.036113,running
2026-04-28T00:23:43.805570+00:00,1777335823805,gyro,53.621265,-50.140049,-23.879248,running
2026-04-28T00:23:43.811885+00:00,1777335823811,mag,33.600002,-15.500000,-32.900002,running
2026-04-28T00:23:43.812428+00:00,1777335823812,acc,-0.016531,0.112211,-0.067363,running
2026-04-28T00:23:43.813124+00:00,1777335823813,gyro,51.850178,-58.384781,-19.787420,running
2026-04-28T00:23:43.819331+00:00,1777335823819,mag,33.600002,-15.500000,-32.900002,running
2026-04-28T00:23:43.819965+00:00,1777335823819,acc,-0.035574,0.177152,-0.114238,running
