utc_iso,epoch_ms,sensor,x,y,z,activity
2026-04-28T00:21:00.986038+00:00,1777335660986,gyro,2.809314,1.099408,0.427430,standing
2026-04-28T00:21:00.986612+00:00,1777335660986,mag,42.100002,0.000000,-2.800000,standing
2026-04-28T00:21:00.987222+00:00,1777335660987,acc,-0.237629,0.948055,0.066613,standing
2026-04-28T00:21:00.993554+00:00,1777335660993,gyro,2.626099,1.160480,0.488502,standing
2026-04-28T00:21:00.994085+00:00,1777335660994,mag,42.100002,0.000000,-2.800000,standing
2026-04-28T00:21:00.994715+00:00,1777335660994,acc,-0.235188,0.947078,0.069055,standing
2026-04-28T00:21:01.000991+00:00,1777335661000,gyro,3.236819,1.343696,0.305286,standing
2026-04-28T00:21:01.001599+00:00,1777335661001,mag,42.100002,0.000000,-2.800000,standing
2026-04-28T00:21:01.002258+00:00,1777335661002,acc,-0.234211,0.940730,0.073937,standing
2026-04-28T00:21:01.008504+00:00,1777335661008,gyro,3.358963,1.893345,-0.061146,standing
2026-04-28T00:21:01.009628+00:00,1777335661009,mag,42.100002,0.000000,-2.800000,standing
2026-04-28T00:21:01.016142+00:00,1777335661016,acc,-0.236652,0.933895,0.078332,standing
2026-04-28T00:21:01.016656+00:00,1777335661016,gyro,3.908612,2.504066,0.183142,standing
2026-04-28T00:21:01.017852+00:00,1777335661017,mag,41.799999,-2.900000,-4.100000,standing
2026-04-28T00:21:01.023510+00:00,1777335661023,acc,-0.241535,0.932430,0.077355,standing
2026-04-28T00:21:01.024113+00:00,1777335661024,gyro,4.152900,2.259777,0.122070,standing
2026-04-28T00:21:01.025323+00:00,1777335661025,mag,41.799999,-2.900000,-4.100000,standing
2026-04-28T00:21:01.031049+00:00,1777335661031,acc,-0.240070,0.932430,0.076867,standing
2026-04-28T00:21:01.031638+00:00,1777335661031,gyro,4.397188,2.504066,0.366358,standing
2026-04-28T00:21:01.032814+00:00,1777335661032,mag,41.799999,-2.900000,-4.100000,standing
2026-04-28T00:21:01.046115+00:00,1777335661046,acc,-0.238117,0.931453,0.074426,standing
2026-04-28T00:21:01.046652+00:00,1777335661046,gyro,4.641477,3.114786,0.183142,standing
2026-04-28T00:21:01.047785+00:00,1777335661047,mag,41.799999,-2.900000,-4.100000,standing
2026-04-28T00:21:01.053492+00:00,1777335661053,acc,-0.239582,0.935359,0.075891,standing
2026-04-28T00:21:01.054093+00:00,1777335661054,gyro,4.702549,3.664434,-0.061146,standing
2026-04-28T00:21:01.055306+00:00,1777335661055,mag,41.400002,-1.800000,-4.100000,standing
2026-04-28T00:21:01.061131+00:00,1777335661061,acc,-0.243977,0.939754,0.074426,standing
2026-04-28T00:21:01.069192+00:00,1777335661068,gyro,3.969684,3.603363,-0.305434,standing
2026-04-28T00:21:01.069668+00:00,1777335661069,mag,41.400002,-1.800000,-4.100000,standing
2026-04-28T00:21:01.076002+00:00,1777335661075,acc,-0.239094,0.933895,0.073449,standing
2026-04-28T00:21:01.083512+00:00,1777335661083,gyro,5.007909,5.924101,-0.671867,standing
2026-04-28T00:21:01.084137+00:00,1777335661084,mag,41.400002,-1.800000,-4.100000,standing
2026-04-28T00:21:01.084735+00:00,1777335661084,acc,-0.237629,0.939266,0.071008,standing
2026-04-28T00:21:01.091006+00:00,1777335661090,gyro,4.275044,7.023398,-0.488651,standing
2026-04-28T00:21:01.091609+00:00,1777335661091,mag,41.400002,-1.800000,-4.100000,standing
2026-04-28T00:21:01.092225+00:00,1777335661092,acc,-0.245930,0.945125,0.068078,standing
2026-04-28T00:21:01.098483+00:00,1777335661098,gyro,4.580404,8.733416,-0.671867,standing
2026-04-28T00:21:01.099632+00:00,1777335661099,mag,41.799999,-0.700000,-2.500000,standing
