utc_iso,epoch_ms,sensor,x,y,z,activity
2026-04-28T00:20:44.673838+00:00,1777335644673,acc,-0.161457,1.004695,-0.089148,standing
2026-04-28T00:20:44.674464+00:00,1777335644674,acc,-0.159992,0.994930,-0.102332,standing
2026-04-28T00:20:44.688258+00:00,1777335644688,gyro,-6.656854,-1.160258,4.274970,standing
2026-04-28T00:20:44.688842+00:00,1777335644688,mag,45.600002,-0.300000,10.400001,standing
2026-04-28T00:20:44.689461+00:00,1777335644689,acc,-0.165852,0.982723,-0.095496,standing
2026-04-28T00:20:44.703276+00:00,1777335644703,gyro,-6.412566,0.732976,2.442808,standing
2026-04-28T00:20:44.710733+00:00,1777335644710,mag,45.600002,-0.300000,10.400001,standing
2026-04-28T00:20:44.711346+00:00,1777335644711,acc,-0.168293,0.970027,-0.094520,standing
2026-04-28T00:20:44.711972+00:00,1777335644711,gyro,-6.107206,2.076561,1.099223,standing
2026-04-28T00:20:44.725748+00:00,1777335644725,mag,45.600002,-0.300000,10.400001,standing
2026-04-28T00:20:44.726368+00:00,1777335644726,acc,-0.174641,0.956355,-0.094031,standing
2026-04-28T00:20:44.733258+00:00,1777335644733,gyro,-5.374341,2.687282,-0.183290,standing
2026-04-28T00:20:44.733863+00:00,1777335644733,mag,45.600002,-1.800000,9.200000,standing
2026-04-28T00:20:44.734491+00:00,1777335644734,acc,-0.176594,0.947078,-0.087684,standing
2026-04-28T00:20:44.740770+00:00,1777335644740,acc,-0.174641,0.953426,-0.078895,standing
2026-04-28T00:20:44.741384+00:00,1777335644741,acc,-0.168781,0.950008,-0.077918,standing
2026-04-28T00:20:44.742012+00:00,1777335644742,gyro,-2.748243,3.236930,-2.931533,standing
2026-04-28T00:20:44.770936+00:00,1777335644770,acc,-0.165363,0.963191,-0.077918,standing
2026-04-28T00:20:44.778523+00:00,1777335644778,gyro,-2.565026,3.359074,-3.297965,standing
2026-04-28T00:20:44.779118+00:00,1777335644779,mag,45.600002,-1.400000,9.200000,standing
2026-04-28T00:20:44.779681+00:00,1777335644779,acc,-0.166340,0.979305,-0.082313,standing
2026-04-28T00:20:44.785916+00:00,1777335644785,gyro,-2.381810,3.786579,-2.381884,standing
2026-04-28T00:20:44.786532+00:00,1777335644786,mag,45.600002,-1.400000,9.200000,standing
